哈希值,标题,公布日期,实施日期
c3e993954b645d5dd8328002ff8016f7,河北省电力条例,2024-03-28,2024-05-01
7c97d9c1acfef66eabec2874f0710d44,河北省安全生产条例,2024-03-28,2024-06-01
5d5bbb3a781cbc615a10fc74eca66ac8,广西壮族自治区水文条例,2024-03-28,2024-03-28
e2bcc0fd8c1466d4756bef02388b6846,广西壮族自治区行政事业性收费管理条例,2024-03-28,2024-03-28
a0b1ea813eb6c98737a3b6b221e0c0c4,广西壮族自治区土地监察条例,2024-03-28,2024-03-28
0aa471c71c036515f211c92279ef38ba,广西壮族自治区税收保障条例,2024-03-28,2024-03-28
87971bc325e2bc7370ed0fcaec0881bd,广西壮族自治区实施《中华人民共和国人民防空法》办法,2024-03-28,2024-03-28
091e048a5d87f231bccff206ab27beea,广西壮族自治区实施《中华人民共和国公路法》办法,2024-03-28,2024-03-28
1955e6b47176e0e718e079d2fd129dbd,广西壮族自治区土地山林水利权属纠纷调解处理条例,2024-03-28,2024-03-28
6fb2cde1fd1ff6d03cc29cdaa9cd9f17,广西壮族自治区安全生产条例,2024-03-28,2024-06-01
510c825790b366551d31e66398172ee0,广西壮族自治区精神卫生条例,2024-03-28,2024-07-01
4dcb3d53cdc828f3de43a2cb7cbd90eb,山西省实施《中华人民共和国土地管理法》办法,2024-03-28,2024-05-01
6813a7a8c4e7b0e3cc2c13a137659804,山西省制造业高质量发展促进条例,2024-03-28,2024-05-01
f1c5279d320402d58268895f1cb2b4d5,吉林省实施《中华人民共和国反恐怖主义法》办法,2024-03-28,2024-07-01
ea8519766f8208cf47a60d0c08d56b52,吉林省气象信息服务条例,2024-03-28,2024-05-01
12dd2f684cbab26ac2bd1d042041aef2,吉林省肉牛种业管理条例,2024-03-28,2024-06-01
71708eb0454301771c2709516a9ae79a,福建省土地监察条例,2024-03-27,2024-03-27
e3b18872b784b9abe0f4bca9bb36d886,福建省村集体财务管理条例,2024-03-27,2024-03-27
bd2334588f0efc8f2d187ee11a6ed0ff,福建省机关效能建设工作条例,2024-03-27,2024-05-01
e7a8f82c198b6951d1aaeecb71bd9b78,福建省固体废物污染环境防治条例,2024-03-27,2024-06-01
6dbc0804193599468caede181a4e03bf,福建省促进首台技术装备推广应用条例,2024-03-27,2024-07-01
fce25bbb2a94bc2d8ac4dbd66bf89d2e,福建省妇女权益保障条例,2024-03-27,2024-06-01
ae345a5b403a2458ce7f0ac68bc2b5f6,甘肃省燃气管理条例,2024-03-27,2024-05-01
a8115456da76cee6b8ae1aec6e660b11,甘肃省高标准农田建设管理条例,2024-03-27,2024-05-01
3b6483622106548554d0eede70e40a1c,湖北省行政事业性国有资产监督管理条例,2024-03-27,2024-07-01
baf348d55f2d9195d414daf23200b6d2,湖北省科学技术进步条例,2024-03-27,2024-07-01
7738b618a6c4680fd640780a37f1da69,湖北省平安建设条例,2024-03-27,2024-07-01
8c6865b39d6a4f54c7d555e78ce19adf,山东省黄河保护条例,2024-03-27,2024-07-01
390d89f73021c6f927c0e4686174e3f6,山东省科学技术进步条例,2024-03-27,2024-05-01
6043732119888ca4a39ad4f2a9cbba0a,云南省红十字会条例,2024-03-27,2024-05-01
6a5cedd69e940378edcf63c5dfc3557e,上海市无废城市建设条例,2024-03-27,2024-06-05
e6e1baf5a4a6bba21b67ba95d193d5ba,江苏省生态环境保护条例,2024-03-27,2024-06-05
1dc169402c25ca5fb1dc001128eeaa5e,陕西省实施《中华人民共和国渔业法》办法,2024-03-26,2024-03-26
9cad1b4889db4404b00041004ee2f9c3,陕西省地下水条例,2024-03-26,2024-03-26
88905d2570d405893e9d8ea29a50c836,陕西省实施《中华人民共和国防洪法》办法,2024-03-26,2024-03-26
affce1d7150cab35a8532fa0d75cd150,陕西省知识产权保护和促进条例,2024-03-26,2024-04-26
30621e58e035cb72e5cd790cdee5ff0e,贵州省实施《中华人民共和国妇女权益保障法》办法,2024-03-26,2024-05-15
636fcd320ca58b9460a72a65d5935ce9,贵州省农村供水条例,2024-03-26,2024-07-01
29c4ce9c8772aa70d9448eb0a869e252,贵州省司法鉴定条例,2024-03-26,2024-07-10
aaec451f7025692cc8535f9e654c852f,江西省先进制造业促进条例,2024-03-26,2024-06-01
7d862b42e80bc0663908518b2505ccf2,宁夏回族自治区人民代表大会及其常务委员会立法程序规定,2024-03-26,2024-03-26
ebe649581366db6b208ee217647026fb,宁夏回族自治区人民代表大会常务委员会组成人员守则,2024-03-26,2024-03-26
006a7d67425283b68bb41ed4ab4aa07e,宁夏回族自治区各级人民代表大会常务委员会规范性文件备案审查条例,2024-03-26,2024-05-01
7c551da9ed9b9f397c3af2304575d764,宁夏回族自治区贺兰山东麓葡萄酒产区保护条例,2024-03-26,2024-05-01
b285180d2057af89d7f6b8bba9bb77ca,内蒙古自治区科学技术普及条例,2024-03-26,2024-05-01
2061b5fc62731ad101ba4908dd188f7d,内蒙古自治区体育市场管理条例,2024-03-26,2024-05-01
7a9245af1651553c9e2177d7d320dd83,内蒙古自治区地下水保护和管理条例,2024-03-26,2024-05-01
16938fabf8e5b9c5867097335c1b891f,内蒙古自治区物业管理条例,2024-03-26,2024-05-01
01241837d6383a555e712811a996714b,内蒙古自治区实施《中华人民共和国渔业法》办法,2024-03-26,2024-05-01
306cca441d602c35d5932ecbf24d7261,内蒙古自治区气象条例,2024-03-26,2024-05-01
eea4e032a0ee5c460d4fe09976d00391,内蒙古自治区气象灾害防御条例,2024-03-26,2024-05-01
0ffee37d0d463198dcfeee69e44fc800,内蒙古自治区国防教育条例,2024-03-26,2024-05-01
5f1b295b13b6b442876776b883af3210,内蒙古自治区矛盾纠纷多元化解条例,2024-03-26,2024-05-01
855cdf35c646aed3a43160b789786068,内蒙古自治区城镇绿化条例,2024-03-26,2024-05-01
5bed8a822241e8e70ba1031914ae18cb,海南省乡村振兴促进规定,2024-03-20,2024-04-01
99d2ba59544bb270a4de53072798f2a7,海南省城镇园林绿化条例,2024-03-20,2024-03-20
47b80bb3ae8f68b0feb8c0544ea97b18,海南省计量管理条例,2024-03-20,2024-03-20
018e38effdcc2b69992829f999c9d744,海南省城市市政设施管理条例,2024-03-20,2024-03-20
ca690fcb493622fe4f70e9c090948baf,青海省安全生产条例,2024-03-19,2024-05-01
2275432e38ae93d2ac28aafc997033c0,新疆维吾尔自治区人民代表大会及其常务委员会立法条例,2024-02-02,2024-02-02
ec01fe6037da952a33868c175e3e9c61,内蒙古自治区人民代表大会及其常务委员会立法条例,2024-02-02,2024-02-04
b04e1123c9fee3fd086206e48c3e59bf,河南省地方立法条例,2024-02-01,2024-02-01
e0bcbf088a931cfc98fde17c6279f307,河南省人民代表大会议事规则,2024-02-01,2024-02-01
5ea87a7ee9dc8e75715f236ece17c513,陕西省地方立法条例,2024-01-29,2024-01-29
958f8db870647582cd90220c41277be0,青海省人民代表大会及其常务委员会立法条例,2024-01-28,2024-03-01
fa4b66d765899ed32cd82593a12adfa7,贵州省地方立法条例,2024-01-28,2024-01-31
338a32ef0c7b467b5a03e0a55636fe14,湖南省地方立法条例,2024-01-28,2024-02-01
bed5e9298e2485127d3414a93bf4fd22,云南省人民代表大会及其常务委员会立法条例,2024-01-28,2024-01-28
313ee3730bb826cef84ec0aa78008281,黑龙江省人民代表大会及其常务委员会立法条例,2024-01-27,2024-03-01
561a2055520001be948400bbe57541a8,福建省人民代表大会及其常务委员会立法条例,2024-01-27,2024-01-27
ec694a61144afe1684e0e7ddfbdb7eda,海南省制定与批准地方性法规条例,2024-01-27,2024-01-27
77a3a407cf041cb079707b11a1ccf568,山西省人民代表大会议事规则,2024-01-27,2024-01-27
2a01c0c3186fb2468d81c3013bf94e74,辽宁省文明行为促进条例,2024-01-26,2024-05-01
ceffcb8e0c2173c9ad2fa237d21702d2,浙江省优化营商环境条例,2024-01-26,2024-03-01
aa52f19b58dfec3dbdb735a36cd7fd75,江苏省食品安全条例,2024-01-26,2024-06-01
25446b2ef73ca1470e6ae420397ce6a8,江苏省制定和批准地方性法规条例,2024-01-26,2024-03-01
5a99a29b5efdadea56299c8190a87e52,广西壮族自治区生态文明建设促进条例,2024-01-26,2024-06-01
f2684198390ad927f21ed498634fc070,天津市人才发展促进条例,2024-01-26,2024-03-01
aa750abb38f969f0130430cc67dcf22d,四川省人民代表大会及其常务委员会立法条例,2024-01-26,2024-01-27
0ee58e05d6568ad991b3dc5e17034b02,北京国际科技创新中心建设条例,2024-01-25,2024-03-01
bb50ec2303eaebc26b35b2b77ecb4fce,重庆市地方立法条例,2024-01-24,2024-03-01
358a5630e04630bd478998e79fc5ff82,西藏自治区实施《中华人民共和国未成年人保护法》办法,2024-01-24,2024-04-01
806d44cafabecd456b2caf854933fb41,西藏自治区实施《中华人民共和国土地管理法》办法,2024-01-24,2024-04-01
e6476ccabd95b93307f1b8514de09dbe,河北省人民代表大会议事规则,2024-01-24,2024-01-24
170a24ef88d37b79fbbdad1bb1aec29e,山东省建设工程抗震设防条例,2024-01-20,2024-01-20
14162897b78cd27d4cb34b338b229757,山东省行政事业性收费管理条例,2024-01-20,2024-01-20
9695328f81d33f0684255eecd83ec65f,山东省历史文化名城名镇名村保护条例,2024-01-20,2024-01-20
d9930dcf7b50ee94f7f4d85b5aa3ad9f,山东省水资源条例,2024-01-20,2024-01-20
daa540111161f500ffb576ea68e989a4,山东省实施《中华人民共和国野生动物保护法》办法,2024-01-20,2024-01-20
62ad369fedcc05e7277cdacd5a159301,山东省水土保持条例,2024-01-20,2024-01-20
ebcbcbe11ddbc9c032cf7f2006be391c,山东省职业教育条例,2024-01-20,2024-05-01
d0f4a203c5f56ce06546c35dbcbb1310,广东省制造业高质量发展促进条例,2024-01-19,2024-03-01
012b887a6a942bdc2d428e14be11508b,南沙深化面向世界的粤港澳全面合作条例,2024-01-19,2024-03-01
0f3d2b4fecfff3b83d2c92258918333c,广东省实施《中华人民共和国消费者权益保护法》办法,2024-01-19,2024-01-19
bb81998e94aa8e141c21e0bca565ab7a,广东省土地权属纠纷处理条例,2024-01-19,2024-01-19
e7ac05fb67894e701fb6be479327d777,广东省道路运输条例,2024-01-19,2024-01-19
ea8439bf58ac2cdd2c13f09dd56bce91,广东省林木林地权属争议调解处理条例,2024-01-19,2024-01-19
2909912eecfc1b829635ad4bbd76458f,湖南省体育后备人才培养条例,2024-01-17,2024-03-01
5ae2fd35bc1c0d3cc5880427562aeb6c,湖南省科学技术进步条例,2024-01-17,2024-03-01
71a137df4c04e78df612d7d25143bf63,湖南省武陵源世界自然遗产保护条例,2024-01-17,2024-03-01
d753da79fcd5f5b6cd673e6ac52ca4b5,天津市职业教育产教融合促进条例,2024-01-16,2024-03-01
37537ccd8484024bcd6162b9bced9919,天津市道路运输条例,2024-01-16,2024-03-01
ff79679411e8d09e195e2a2f9810e657,青海省实施《中华人民共和国矿山安全法》办法,2024-01-16,2024-01-16
28e07d63f62d21cf15984f1a55e35d7e,青海省实施《中华人民共和国集会游行示威法》办法,2024-01-16,2024-01-16
d4a327b4f25ad8bdd14a92c24b812487,河北省防汛避险人员转移条例,2024-01-14,2024-01-14
970581ffeddef71f464b733d8e6fbcc0,河北省民用建筑装饰装修安全管理若干规定,2024-01-14,2024-04-01
50e204cf9e5aec8be82ed3ae7aa37b17,陕西省财政预算执行情况及其他财政收支情况审计监督条例,2024-01-12,2024-01-12
70fbf93e9c90180db58690dd2218cc7d,陕西省村民委员会选举办法,2024-01-12,2024-01-12
17453b5797fdc4ee8c8d30353563db90,陕西省实施《中华人民共和国农业技术推广法》办法,2024-01-12,2024-01-12
9381026769e81b3aa11f07ced6a2d86d,陕西省城市房地产市场管理条例,2024-01-12,2024-01-12
22e889897f48590a36d42a1134acb8ed,陕西省各级人民代表大会常务委员会规范性文件备案审查规定,2024-01-12,2024-01-12
7259e39ff8a711ac9e20091853cbdf02,陕西省实施《中华人民共和国农村土地承包法》办法,2024-01-12,2024-04-01
757c00f37429bf4ca22d0ea6535353f4,江苏省职业病防治条例,2024-01-12,2024-05-01
fd1d0c284e7df440e35b32d7abdd5128,江苏省红色资源保护利用条例,2024-01-12,2024-03-01
4f9a1758fcecfd116a017d1ab4de2cc8,江苏省湿地保护条例,2024-01-12,2024-05-01
c7af67bde1583f72beb8b0ac5e647e61,黑龙江省边境管理条例,2024-01-04,2024-03-01
d7b3cfb8ba60a4879fc4ffb9830a2679,黑龙江省民营经济发展促进条例,2024-01-04,2024-03-01
06c14861173a4cf98b2af1e2d1054b30,黑龙江省乡村振兴促进条例,2024-01-04,2024-03-01
f34793dde0b566a7cce421641964380b,黑龙江省反家庭暴力条例,2024-01-04,2024-03-01
b8d74e03a9632d6938bfd44d2d425f5a,黑龙江省黑土地保护利用条例,2024-01-04,2024-03-01
b4bf8b4029c5643e1eef3dbbf0d6196e,新疆维吾尔自治区宗教事务条例,2024-01-04,2024-02-01
